"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
657,42,"set_2","order_1","base_block","rev",3,"fribble_first",0,"loc_order_1",1,"order_657.csv"
658,42,"set_2","order_1","base_block","rev",3,"fractal_first",0,"loc_order_1",1,"order_658.csv"
659,42,"set_2","order_1","base_block","rev",3,"fribble_first",1,"loc_order_1",1,"order_659.csv"
660,42,"set_2","order_1","base_block","rev",3,"fractal_first",1,"loc_order_1",1,"order_660.csv"
661,42,"set_2","order_1","base_block","rev",3,"fribble_first",0,"loc_order_2",1,"order_661.csv"
662,42,"set_2","order_1","base_block","rev",3,"fractal_first",0,"loc_order_2",1,"order_662.csv"
663,42,"set_2","order_1","base_block","rev",3,"fribble_first",1,"loc_order_2",1,"order_663.csv"
664,42,"set_2","order_1","base_block","rev",3,"fractal_first",1,"loc_order_2",1,"order_664.csv"
665,42,"set_2","order_1","base_block","rev",3,"fribble_first",0,"loc_order_1",2,"order_665.csv"
666,42,"set_2","order_1","base_block","rev",3,"fractal_first",0,"loc_order_1",2,"order_666.csv"
667,42,"set_2","order_1","base_block","rev",3,"fribble_first",1,"loc_order_1",2,"order_667.csv"
668,42,"set_2","order_1","base_block","rev",3,"fractal_first",1,"loc_order_1",2,"order_668.csv"
669,42,"set_2","order_1","base_block","rev",3,"fribble_first",0,"loc_order_2",2,"order_669.csv"
670,42,"set_2","order_1","base_block","rev",3,"fractal_first",0,"loc_order_2",2,"order_670.csv"
671,42,"set_2","order_1","base_block","rev",3,"fribble_first",1,"loc_order_2",2,"order_671.csv"
672,42,"set_2","order_1","base_block","rev",3,"fractal_first",1,"loc_order_2",2,"order_672.csv"
