"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
529,34,"set_2","order_1","base_block","base",3,"fribble_first",0,"loc_order_1",1,"order_529.csv"
530,34,"set_2","order_1","base_block","base",3,"fractal_first",0,"loc_order_1",1,"order_530.csv"
531,34,"set_2","order_1","base_block","base",3,"fribble_first",1,"loc_order_1",1,"order_531.csv"
532,34,"set_2","order_1","base_block","base",3,"fractal_first",1,"loc_order_1",1,"order_532.csv"
533,34,"set_2","order_1","base_block","base",3,"fribble_first",0,"loc_order_2",1,"order_533.csv"
534,34,"set_2","order_1","base_block","base",3,"fractal_first",0,"loc_order_2",1,"order_534.csv"
535,34,"set_2","order_1","base_block","base",3,"fribble_first",1,"loc_order_2",1,"order_535.csv"
536,34,"set_2","order_1","base_block","base",3,"fractal_first",1,"loc_order_2",1,"order_536.csv"
537,34,"set_2","order_1","base_block","base",3,"fribble_first",0,"loc_order_1",2,"order_537.csv"
538,34,"set_2","order_1","base_block","base",3,"fractal_first",0,"loc_order_1",2,"order_538.csv"
539,34,"set_2","order_1","base_block","base",3,"fribble_first",1,"loc_order_1",2,"order_539.csv"
540,34,"set_2","order_1","base_block","base",3,"fractal_first",1,"loc_order_1",2,"order_540.csv"
541,34,"set_2","order_1","base_block","base",3,"fribble_first",0,"loc_order_2",2,"order_541.csv"
542,34,"set_2","order_1","base_block","base",3,"fractal_first",0,"loc_order_2",2,"order_542.csv"
543,34,"set_2","order_1","base_block","base",3,"fribble_first",1,"loc_order_2",2,"order_543.csv"
544,34,"set_2","order_1","base_block","base",3,"fractal_first",1,"loc_order_2",2,"order_544.csv"
