"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
209,14,"set_2","order_1","base_rev","rev",1,"fribble_first",0,"loc_order_1",1,"order_209.csv"
210,14,"set_2","order_1","base_rev","rev",1,"fractal_first",0,"loc_order_1",1,"order_210.csv"
211,14,"set_2","order_1","base_rev","rev",1,"fribble_first",1,"loc_order_1",1,"order_211.csv"
212,14,"set_2","order_1","base_rev","rev",1,"fractal_first",1,"loc_order_1",1,"order_212.csv"
213,14,"set_2","order_1","base_rev","rev",1,"fribble_first",0,"loc_order_2",1,"order_213.csv"
214,14,"set_2","order_1","base_rev","rev",1,"fractal_first",0,"loc_order_2",1,"order_214.csv"
215,14,"set_2","order_1","base_rev","rev",1,"fribble_first",1,"loc_order_2",1,"order_215.csv"
216,14,"set_2","order_1","base_rev","rev",1,"fractal_first",1,"loc_order_2",1,"order_216.csv"
217,14,"set_2","order_1","base_rev","rev",1,"fribble_first",0,"loc_order_1",2,"order_217.csv"
218,14,"set_2","order_1","base_rev","rev",1,"fractal_first",0,"loc_order_1",2,"order_218.csv"
219,14,"set_2","order_1","base_rev","rev",1,"fribble_first",1,"loc_order_1",2,"order_219.csv"
220,14,"set_2","order_1","base_rev","rev",1,"fractal_first",1,"loc_order_1",2,"order_220.csv"
221,14,"set_2","order_1","base_rev","rev",1,"fribble_first",0,"loc_order_2",2,"order_221.csv"
222,14,"set_2","order_1","base_rev","rev",1,"fractal_first",0,"loc_order_2",2,"order_222.csv"
223,14,"set_2","order_1","base_rev","rev",1,"fribble_first",1,"loc_order_2",2,"order_223.csv"
224,14,"set_2","order_1","base_rev","rev",1,"fractal_first",1,"loc_order_2",2,"order_224.csv"
