"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
177,12,"set_2","order_2","base_block","rev",1,"fribble_first",0,"loc_order_1",1,"order_177.csv"
178,12,"set_2","order_2","base_block","rev",1,"fractal_first",0,"loc_order_1",1,"order_178.csv"
179,12,"set_2","order_2","base_block","rev",1,"fribble_first",1,"loc_order_1",1,"order_179.csv"
180,12,"set_2","order_2","base_block","rev",1,"fractal_first",1,"loc_order_1",1,"order_180.csv"
181,12,"set_2","order_2","base_block","rev",1,"fribble_first",0,"loc_order_2",1,"order_181.csv"
182,12,"set_2","order_2","base_block","rev",1,"fractal_first",0,"loc_order_2",1,"order_182.csv"
183,12,"set_2","order_2","base_block","rev",1,"fribble_first",1,"loc_order_2",1,"order_183.csv"
184,12,"set_2","order_2","base_block","rev",1,"fractal_first",1,"loc_order_2",1,"order_184.csv"
185,12,"set_2","order_2","base_block","rev",1,"fribble_first",0,"loc_order_1",2,"order_185.csv"
186,12,"set_2","order_2","base_block","rev",1,"fractal_first",0,"loc_order_1",2,"order_186.csv"
187,12,"set_2","order_2","base_block","rev",1,"fribble_first",1,"loc_order_1",2,"order_187.csv"
188,12,"set_2","order_2","base_block","rev",1,"fractal_first",1,"loc_order_1",2,"order_188.csv"
189,12,"set_2","order_2","base_block","rev",1,"fribble_first",0,"loc_order_2",2,"order_189.csv"
190,12,"set_2","order_2","base_block","rev",1,"fractal_first",0,"loc_order_2",2,"order_190.csv"
191,12,"set_2","order_2","base_block","rev",1,"fribble_first",1,"loc_order_2",2,"order_191.csv"
192,12,"set_2","order_2","base_block","rev",1,"fractal_first",1,"loc_order_2",2,"order_192.csv"
