"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
609,39,"set_1","order_2","base_rev","base",3,"fribble_first",0,"loc_order_1",1,"order_609.csv"
610,39,"set_1","order_2","base_rev","base",3,"fractal_first",0,"loc_order_1",1,"order_610.csv"
611,39,"set_1","order_2","base_rev","base",3,"fribble_first",1,"loc_order_1",1,"order_611.csv"
612,39,"set_1","order_2","base_rev","base",3,"fractal_first",1,"loc_order_1",1,"order_612.csv"
613,39,"set_1","order_2","base_rev","base",3,"fribble_first",0,"loc_order_2",1,"order_613.csv"
614,39,"set_1","order_2","base_rev","base",3,"fractal_first",0,"loc_order_2",1,"order_614.csv"
615,39,"set_1","order_2","base_rev","base",3,"fribble_first",1,"loc_order_2",1,"order_615.csv"
616,39,"set_1","order_2","base_rev","base",3,"fractal_first",1,"loc_order_2",1,"order_616.csv"
617,39,"set_1","order_2","base_rev","base",3,"fribble_first",0,"loc_order_1",2,"order_617.csv"
618,39,"set_1","order_2","base_rev","base",3,"fractal_first",0,"loc_order_1",2,"order_618.csv"
619,39,"set_1","order_2","base_rev","base",3,"fribble_first",1,"loc_order_1",2,"order_619.csv"
620,39,"set_1","order_2","base_rev","base",3,"fractal_first",1,"loc_order_1",2,"order_620.csv"
621,39,"set_1","order_2","base_rev","base",3,"fribble_first",0,"loc_order_2",2,"order_621.csv"
622,39,"set_1","order_2","base_rev","base",3,"fractal_first",0,"loc_order_2",2,"order_622.csv"
623,39,"set_1","order_2","base_rev","base",3,"fribble_first",1,"loc_order_2",2,"order_623.csv"
624,39,"set_1","order_2","base_rev","base",3,"fractal_first",1,"loc_order_2",2,"order_624.csv"
