"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
385,25,"set_1","order_1","base_block","rev",2,"fribble_first",0,"loc_order_1",1,"order_385.csv"
386,25,"set_1","order_1","base_block","rev",2,"fractal_first",0,"loc_order_1",1,"order_386.csv"
387,25,"set_1","order_1","base_block","rev",2,"fribble_first",1,"loc_order_1",1,"order_387.csv"
388,25,"set_1","order_1","base_block","rev",2,"fractal_first",1,"loc_order_1",1,"order_388.csv"
389,25,"set_1","order_1","base_block","rev",2,"fribble_first",0,"loc_order_2",1,"order_389.csv"
390,25,"set_1","order_1","base_block","rev",2,"fractal_first",0,"loc_order_2",1,"order_390.csv"
391,25,"set_1","order_1","base_block","rev",2,"fribble_first",1,"loc_order_2",1,"order_391.csv"
392,25,"set_1","order_1","base_block","rev",2,"fractal_first",1,"loc_order_2",1,"order_392.csv"
393,25,"set_1","order_1","base_block","rev",2,"fribble_first",0,"loc_order_1",2,"order_393.csv"
394,25,"set_1","order_1","base_block","rev",2,"fractal_first",0,"loc_order_1",2,"order_394.csv"
395,25,"set_1","order_1","base_block","rev",2,"fribble_first",1,"loc_order_1",2,"order_395.csv"
396,25,"set_1","order_1","base_block","rev",2,"fractal_first",1,"loc_order_1",2,"order_396.csv"
397,25,"set_1","order_1","base_block","rev",2,"fribble_first",0,"loc_order_2",2,"order_397.csv"
398,25,"set_1","order_1","base_block","rev",2,"fractal_first",0,"loc_order_2",2,"order_398.csv"
399,25,"set_1","order_1","base_block","rev",2,"fribble_first",1,"loc_order_2",2,"order_399.csv"
400,25,"set_1","order_1","base_block","rev",2,"fractal_first",1,"loc_order_2",2,"order_400.csv"
