"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
145,10,"set_2","order_1","base_block","rev",1,"fribble_first",0,"loc_order_1",1,"order_145.csv"
146,10,"set_2","order_1","base_block","rev",1,"fractal_first",0,"loc_order_1",1,"order_146.csv"
147,10,"set_2","order_1","base_block","rev",1,"fribble_first",1,"loc_order_1",1,"order_147.csv"
148,10,"set_2","order_1","base_block","rev",1,"fractal_first",1,"loc_order_1",1,"order_148.csv"
149,10,"set_2","order_1","base_block","rev",1,"fribble_first",0,"loc_order_2",1,"order_149.csv"
150,10,"set_2","order_1","base_block","rev",1,"fractal_first",0,"loc_order_2",1,"order_150.csv"
151,10,"set_2","order_1","base_block","rev",1,"fribble_first",1,"loc_order_2",1,"order_151.csv"
152,10,"set_2","order_1","base_block","rev",1,"fractal_first",1,"loc_order_2",1,"order_152.csv"
153,10,"set_2","order_1","base_block","rev",1,"fribble_first",0,"loc_order_1",2,"order_153.csv"
154,10,"set_2","order_1","base_block","rev",1,"fractal_first",0,"loc_order_1",2,"order_154.csv"
155,10,"set_2","order_1","base_block","rev",1,"fribble_first",1,"loc_order_1",2,"order_155.csv"
156,10,"set_2","order_1","base_block","rev",1,"fractal_first",1,"loc_order_1",2,"order_156.csv"
157,10,"set_2","order_1","base_block","rev",1,"fribble_first",0,"loc_order_2",2,"order_157.csv"
158,10,"set_2","order_1","base_block","rev",1,"fractal_first",0,"loc_order_2",2,"order_158.csv"
159,10,"set_2","order_1","base_block","rev",1,"fribble_first",1,"loc_order_2",2,"order_159.csv"
160,10,"set_2","order_1","base_block","rev",1,"fractal_first",1,"loc_order_2",2,"order_160.csv"
