"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
97,7,"set_1","order_2","base_rev","base",1,"fribble_first",0,"loc_order_1",1,"order_097.csv"
98,7,"set_1","order_2","base_rev","base",1,"fractal_first",0,"loc_order_1",1,"order_098.csv"
99,7,"set_1","order_2","base_rev","base",1,"fribble_first",1,"loc_order_1",1,"order_099.csv"
100,7,"set_1","order_2","base_rev","base",1,"fractal_first",1,"loc_order_1",1,"order_100.csv"
101,7,"set_1","order_2","base_rev","base",1,"fribble_first",0,"loc_order_2",1,"order_101.csv"
102,7,"set_1","order_2","base_rev","base",1,"fractal_first",0,"loc_order_2",1,"order_102.csv"
103,7,"set_1","order_2","base_rev","base",1,"fribble_first",1,"loc_order_2",1,"order_103.csv"
104,7,"set_1","order_2","base_rev","base",1,"fractal_first",1,"loc_order_2",1,"order_104.csv"
105,7,"set_1","order_2","base_rev","base",1,"fribble_first",0,"loc_order_1",2,"order_105.csv"
106,7,"set_1","order_2","base_rev","base",1,"fractal_first",0,"loc_order_1",2,"order_106.csv"
107,7,"set_1","order_2","base_rev","base",1,"fribble_first",1,"loc_order_1",2,"order_107.csv"
108,7,"set_1","order_2","base_rev","base",1,"fractal_first",1,"loc_order_1",2,"order_108.csv"
109,7,"set_1","order_2","base_rev","base",1,"fribble_first",0,"loc_order_2",2,"order_109.csv"
110,7,"set_1","order_2","base_rev","base",1,"fractal_first",0,"loc_order_2",2,"order_110.csv"
111,7,"set_1","order_2","base_rev","base",1,"fribble_first",1,"loc_order_2",2,"order_111.csv"
112,7,"set_1","order_2","base_rev","base",1,"fractal_first",1,"loc_order_2",2,"order_112.csv"
