"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
193,13,"set_1","order_1","base_rev","rev",1,"fribble_first",0,"loc_order_1",1,"order_193.csv"
194,13,"set_1","order_1","base_rev","rev",1,"fractal_first",0,"loc_order_1",1,"order_194.csv"
195,13,"set_1","order_1","base_rev","rev",1,"fribble_first",1,"loc_order_1",1,"order_195.csv"
196,13,"set_1","order_1","base_rev","rev",1,"fractal_first",1,"loc_order_1",1,"order_196.csv"
197,13,"set_1","order_1","base_rev","rev",1,"fribble_first",0,"loc_order_2",1,"order_197.csv"
198,13,"set_1","order_1","base_rev","rev",1,"fractal_first",0,"loc_order_2",1,"order_198.csv"
199,13,"set_1","order_1","base_rev","rev",1,"fribble_first",1,"loc_order_2",1,"order_199.csv"
200,13,"set_1","order_1","base_rev","rev",1,"fractal_first",1,"loc_order_2",1,"order_200.csv"
201,13,"set_1","order_1","base_rev","rev",1,"fribble_first",0,"loc_order_1",2,"order_201.csv"
202,13,"set_1","order_1","base_rev","rev",1,"fractal_first",0,"loc_order_1",2,"order_202.csv"
203,13,"set_1","order_1","base_rev","rev",1,"fribble_first",1,"loc_order_1",2,"order_203.csv"
204,13,"set_1","order_1","base_rev","rev",1,"fractal_first",1,"loc_order_1",2,"order_204.csv"
205,13,"set_1","order_1","base_rev","rev",1,"fribble_first",0,"loc_order_2",2,"order_205.csv"
206,13,"set_1","order_1","base_rev","rev",1,"fractal_first",0,"loc_order_2",2,"order_206.csv"
207,13,"set_1","order_1","base_rev","rev",1,"fribble_first",1,"loc_order_2",2,"order_207.csv"
208,13,"set_1","order_1","base_rev","rev",1,"fractal_first",1,"loc_order_2",2,"order_208.csv"
