"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
273,18,"set_2","order_1","base_block","base",2,"fribble_first",0,"loc_order_1",1,"order_273.csv"
274,18,"set_2","order_1","base_block","base",2,"fractal_first",0,"loc_order_1",1,"order_274.csv"
275,18,"set_2","order_1","base_block","base",2,"fribble_first",1,"loc_order_1",1,"order_275.csv"
276,18,"set_2","order_1","base_block","base",2,"fractal_first",1,"loc_order_1",1,"order_276.csv"
277,18,"set_2","order_1","base_block","base",2,"fribble_first",0,"loc_order_2",1,"order_277.csv"
278,18,"set_2","order_1","base_block","base",2,"fractal_first",0,"loc_order_2",1,"order_278.csv"
279,18,"set_2","order_1","base_block","base",2,"fribble_first",1,"loc_order_2",1,"order_279.csv"
280,18,"set_2","order_1","base_block","base",2,"fractal_first",1,"loc_order_2",1,"order_280.csv"
281,18,"set_2","order_1","base_block","base",2,"fribble_first",0,"loc_order_1",2,"order_281.csv"
282,18,"set_2","order_1","base_block","base",2,"fractal_first",0,"loc_order_1",2,"order_282.csv"
283,18,"set_2","order_1","base_block","base",2,"fribble_first",1,"loc_order_1",2,"order_283.csv"
284,18,"set_2","order_1","base_block","base",2,"fractal_first",1,"loc_order_1",2,"order_284.csv"
285,18,"set_2","order_1","base_block","base",2,"fribble_first",0,"loc_order_2",2,"order_285.csv"
286,18,"set_2","order_1","base_block","base",2,"fractal_first",0,"loc_order_2",2,"order_286.csv"
287,18,"set_2","order_1","base_block","base",2,"fribble_first",1,"loc_order_2",2,"order_287.csv"
288,18,"set_2","order_1","base_block","base",2,"fractal_first",1,"loc_order_2",2,"order_288.csv"
