"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
577,37,"set_1","order_1","base_rev","base",3,"fribble_first",0,"loc_order_1",1,"order_577.csv"
578,37,"set_1","order_1","base_rev","base",3,"fractal_first",0,"loc_order_1",1,"order_578.csv"
579,37,"set_1","order_1","base_rev","base",3,"fribble_first",1,"loc_order_1",1,"order_579.csv"
580,37,"set_1","order_1","base_rev","base",3,"fractal_first",1,"loc_order_1",1,"order_580.csv"
581,37,"set_1","order_1","base_rev","base",3,"fribble_first",0,"loc_order_2",1,"order_581.csv"
582,37,"set_1","order_1","base_rev","base",3,"fractal_first",0,"loc_order_2",1,"order_582.csv"
583,37,"set_1","order_1","base_rev","base",3,"fribble_first",1,"loc_order_2",1,"order_583.csv"
584,37,"set_1","order_1","base_rev","base",3,"fractal_first",1,"loc_order_2",1,"order_584.csv"
585,37,"set_1","order_1","base_rev","base",3,"fribble_first",0,"loc_order_1",2,"order_585.csv"
586,37,"set_1","order_1","base_rev","base",3,"fractal_first",0,"loc_order_1",2,"order_586.csv"
587,37,"set_1","order_1","base_rev","base",3,"fribble_first",1,"loc_order_1",2,"order_587.csv"
588,37,"set_1","order_1","base_rev","base",3,"fractal_first",1,"loc_order_1",2,"order_588.csv"
589,37,"set_1","order_1","base_rev","base",3,"fribble_first",0,"loc_order_2",2,"order_589.csv"
590,37,"set_1","order_1","base_rev","base",3,"fractal_first",0,"loc_order_2",2,"order_590.csv"
591,37,"set_1","order_1","base_rev","base",3,"fribble_first",1,"loc_order_2",2,"order_591.csv"
592,37,"set_1","order_1","base_rev","base",3,"fractal_first",1,"loc_order_2",2,"order_592.csv"
