"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
65,5,"set_1","order_1","base_rev","base",1,"fribble_first",0,"loc_order_1",1,"order_065.csv"
66,5,"set_1","order_1","base_rev","base",1,"fractal_first",0,"loc_order_1",1,"order_066.csv"
67,5,"set_1","order_1","base_rev","base",1,"fribble_first",1,"loc_order_1",1,"order_067.csv"
68,5,"set_1","order_1","base_rev","base",1,"fractal_first",1,"loc_order_1",1,"order_068.csv"
69,5,"set_1","order_1","base_rev","base",1,"fribble_first",0,"loc_order_2",1,"order_069.csv"
70,5,"set_1","order_1","base_rev","base",1,"fractal_first",0,"loc_order_2",1,"order_070.csv"
71,5,"set_1","order_1","base_rev","base",1,"fribble_first",1,"loc_order_2",1,"order_071.csv"
72,5,"set_1","order_1","base_rev","base",1,"fractal_first",1,"loc_order_2",1,"order_072.csv"
73,5,"set_1","order_1","base_rev","base",1,"fribble_first",0,"loc_order_1",2,"order_073.csv"
74,5,"set_1","order_1","base_rev","base",1,"fractal_first",0,"loc_order_1",2,"order_074.csv"
75,5,"set_1","order_1","base_rev","base",1,"fribble_first",1,"loc_order_1",2,"order_075.csv"
76,5,"set_1","order_1","base_rev","base",1,"fractal_first",1,"loc_order_1",2,"order_076.csv"
77,5,"set_1","order_1","base_rev","base",1,"fribble_first",0,"loc_order_2",2,"order_077.csv"
78,5,"set_1","order_1","base_rev","base",1,"fractal_first",0,"loc_order_2",2,"order_078.csv"
79,5,"set_1","order_1","base_rev","base",1,"fribble_first",1,"loc_order_2",2,"order_079.csv"
80,5,"set_1","order_1","base_rev","base",1,"fractal_first",1,"loc_order_2",2,"order_080.csv"
