"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
305,20,"set_2","order_2","base_block","base",2,"fribble_first",0,"loc_order_1",1,"order_305.csv"
306,20,"set_2","order_2","base_block","base",2,"fractal_first",0,"loc_order_1",1,"order_306.csv"
307,20,"set_2","order_2","base_block","base",2,"fribble_first",1,"loc_order_1",1,"order_307.csv"
308,20,"set_2","order_2","base_block","base",2,"fractal_first",1,"loc_order_1",1,"order_308.csv"
309,20,"set_2","order_2","base_block","base",2,"fribble_first",0,"loc_order_2",1,"order_309.csv"
310,20,"set_2","order_2","base_block","base",2,"fractal_first",0,"loc_order_2",1,"order_310.csv"
311,20,"set_2","order_2","base_block","base",2,"fribble_first",1,"loc_order_2",1,"order_311.csv"
312,20,"set_2","order_2","base_block","base",2,"fractal_first",1,"loc_order_2",1,"order_312.csv"
313,20,"set_2","order_2","base_block","base",2,"fribble_first",0,"loc_order_1",2,"order_313.csv"
314,20,"set_2","order_2","base_block","base",2,"fractal_first",0,"loc_order_1",2,"order_314.csv"
315,20,"set_2","order_2","base_block","base",2,"fribble_first",1,"loc_order_1",2,"order_315.csv"
316,20,"set_2","order_2","base_block","base",2,"fractal_first",1,"loc_order_1",2,"order_316.csv"
317,20,"set_2","order_2","base_block","base",2,"fribble_first",0,"loc_order_2",2,"order_317.csv"
318,20,"set_2","order_2","base_block","base",2,"fractal_first",0,"loc_order_2",2,"order_318.csv"
319,20,"set_2","order_2","base_block","base",2,"fribble_first",1,"loc_order_2",2,"order_319.csv"
320,20,"set_2","order_2","base_block","base",2,"fractal_first",1,"loc_order_2",2,"order_320.csv"
