"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
337,22,"set_2","order_1","base_rev","base",2,"fribble_first",0,"loc_order_1",1,"order_337.csv"
338,22,"set_2","order_1","base_rev","base",2,"fractal_first",0,"loc_order_1",1,"order_338.csv"
339,22,"set_2","order_1","base_rev","base",2,"fribble_first",1,"loc_order_1",1,"order_339.csv"
340,22,"set_2","order_1","base_rev","base",2,"fractal_first",1,"loc_order_1",1,"order_340.csv"
341,22,"set_2","order_1","base_rev","base",2,"fribble_first",0,"loc_order_2",1,"order_341.csv"
342,22,"set_2","order_1","base_rev","base",2,"fractal_first",0,"loc_order_2",1,"order_342.csv"
343,22,"set_2","order_1","base_rev","base",2,"fribble_first",1,"loc_order_2",1,"order_343.csv"
344,22,"set_2","order_1","base_rev","base",2,"fractal_first",1,"loc_order_2",1,"order_344.csv"
345,22,"set_2","order_1","base_rev","base",2,"fribble_first",0,"loc_order_1",2,"order_345.csv"
346,22,"set_2","order_1","base_rev","base",2,"fractal_first",0,"loc_order_1",2,"order_346.csv"
347,22,"set_2","order_1","base_rev","base",2,"fribble_first",1,"loc_order_1",2,"order_347.csv"
348,22,"set_2","order_1","base_rev","base",2,"fractal_first",1,"loc_order_1",2,"order_348.csv"
349,22,"set_2","order_1","base_rev","base",2,"fribble_first",0,"loc_order_2",2,"order_349.csv"
350,22,"set_2","order_1","base_rev","base",2,"fractal_first",0,"loc_order_2",2,"order_350.csv"
351,22,"set_2","order_1","base_rev","base",2,"fribble_first",1,"loc_order_2",2,"order_351.csv"
352,22,"set_2","order_1","base_rev","base",2,"fractal_first",1,"loc_order_2",2,"order_352.csv"
